Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
,,,,,,,,,,,,,,,,,,Fixed,1.95,,,0.0,ACT/365.FIXED,26000000.0,SGD,MTH,MTH,Float,0.0,SGD.SOR.6M.VWAP,,0.0,ACT/360,4000000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.8975,,,0.0,ACT/365.FIXED,300000000.0,EUR,6M,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/360,800000000.0,NOK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.7275,,,0.0,ACT/360,120000000.0,USD,MTH,MTH,Float,0.0,CAD-CDOR,,0.0,ACT/360,2000000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.04,,,0.0,ACT/365.FIXED,550000000.0,GBP,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,,0.0,ACT/360,2000000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,5.691,,,0.0,ACT/360,49000000.0,USD,MTH,MTH,Float,0.0,GBP-SONIA-COMPOUND,,0.0,ACT/365.FIXED,7000000.0,PLN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.704,,,0.0,ACT/360,410000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,343875000.0,USD,3M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.37,,,0.0,ACT/365.FIXED,11000000.0,NZD,MTH,3M,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,200000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.4985,,,0.0,ACT/365.FIXED,250000000.0,ZAR,3M,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,,0.0,ACT/365.FIXED,3000000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.0825,,,0.0,ACT/365.FIXED,100000000.0,USD,MTH,MTH,Fixed,0.0,GBP.LIBOR.6M.BBA,,0.0,30/360,280000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,4.842,,,0.0,ACT/365.FIXED,97000000.0,THB,6M,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,0.0,ACT/360,2200000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.3,,,0.0,ACT/365.FIXED,110000000.0,USD,MTH,,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,170000000.0,ZAR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.934,,,0.0,ACT/365.FIXED,15000000.0,USD,MTH,3M,Float,0.0,SEK.STIBOR.3M.SIDE,,0.0,ACT/365.FIXED,52000000.0,SEK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.8875,,,0.0,1/1,2000000000.0,USD,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,,0.0,ACT/365.FIXED,74000000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,6.69,,,0.0,ACT/360,5000000.0,MXN,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,,0.0,30/360,6000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.3505,,,0.0,ACT/365.FIXED,66000000.0,ZAR,MTH,MTH,Float,0.0,USD-LIBOR-BBA,,0.0,ACT/365.FIXED,16000000.0,USD,MTH,3,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.575,,,0.0,ACT/360,42000000.0,NZD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,0.0,ACT/360,47000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.2245,,,0.0,ACT/360,26000000.0,USD,MTH,MTH,Float,0.0,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1Y.INR-FBIL-MIBOR-OIS-COMPOUND,,0.0,ACT/365.FIXED,210000000.0,PLN,6M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,7.05,,,0.0,ACT/365.FIXED,33000000.0,USD,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,,0.0,30/360,9000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.1,,,0.0,ACT/360,140000000.0,AUD,MTH,MTH,Float,0.0,,,0.0,ACT/360,4000000000.0,NOK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.5593,,,0.0,ACT/360,79000000.0,EUR,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,2000000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.366,,,0.0,ACT/360,280000000.0,GBP,MTH,MTH,Float,0.0,INR.INR-FBIL-MIBOR-OIS-COMPOUND.6M.INR-FBIL-MIBOR-OIS-COMPOUND,,0.0,ACT/360,700000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.354,,,0.0,ACT/365.FIXED,100000000.0,INR,MTH,MTH,Float,0.0,USD-LIBOR-BBA,,0.0,ACT/365.FIXED,110000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.4175,,,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,0.0,ACT/360,800000.0,CAD,MTH,3,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.4085,,,0.0,ACT/360,35000000.0,USD,MTH,MTH,FLOAT,0.0,CAD-CDOR,,0.0,ACT/360,800000000.0,MXN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.6989,,,0.0,ACT/365.FIXED,52000000.0,PLN,MTH,3,Float,0.0,EUR.EURIBOR.6M.Reuters,,0.0,ACT/365.FIXED,240000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.146,,,0.0,ACT/360,70000000.0,USD,MTH,MTH,FLOAT,0.0,USD.USD-LIBOR-BBA.3.,,0.0,ACT/365.FIXED,94000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.5,,,0.0,ACT/360,34000000.0,EUR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,,0.0,ACT/365.FIXED,26000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.8175,,,0.0,ACT/365.FIXED,40000000.0,AUD,6M,MTH,Float,0.0,AUD.BBR.6M.BBSW,,0.0,ACT/365.FIXED,11000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,5.0,,,0.0,ACT/365.FIXED,6000000.0,CAD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/360,77000000.0,USD,MTH,3M,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.461,,,0.0,ACT/365.FIXED,120000000.0,AUD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,0.0,ACT/365.FIXED,24000000.0,JPY,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.647,,,0.0,ACT/365.FIXED,580000000.0,CAD,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,,0.0,ACT/365.FIXED,130000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.5,,,0.0,30/360,53000000.0,GBP,MTH,MTH,Float,0.0,CZK-PRIBOR,,0.0,ACT/360,240000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,6.185,,,0.0,ACT/360,240000000.0,USD,MTH,,Float,0.0,EUR.EONIA.1Y.OIS-COMPOUND,,0.0,30/360,1000000000.0,INR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,6.729,,,0.0,ACT/365.FIXED,9000000000.0,USD,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,0.0,ACT/360,7000000.0,SEK,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,6.38,,,0.0,ACT/365.FIXED,42000000.0,USD,MTH,MTH,Float,0.0,ZAR-JIBAR-SAFEX,,0.0,ACT/365.FIXED,42000000.0,CHF,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.75,,,0.0,ACT/360,35000000.0,USD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,,0.0,ACT/360,400000000.0,USD,3M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.331,,,0.0,ACT/360,3540450000.0,CAD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1Y.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/365.FIXED,1000000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.9595,,,0.0,ACT/360,310000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,,0.0,ACT/360,490000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,FLOAT,1.23666,,,0.0,ACT/360,9000000.0,MXN,MTH,,Float,0.0,JPY-TONA-OIS Compound,,0.0,ACT/360,7000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.047,,,0.0,ACT/365.FIXED,2100000000.0,CAD,MTH,MTH,Float,0.0,CZK-PRIBOR-PRBO,,0.0,ACT/360,600000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.099,,,0.0,ACT/365.FIXED,160000.0,CAD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,68000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.4075,,,0.0,ACT/365.FIXED,100000000.0,USD,MTH,MTH,Float,0.0,USD.1 month Libor..,,0.0,ACT/365.FIXED,50000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.05625,,,0.0,ACT/365.FIXED,5000000000.0,SEK,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.6M.AUD-BBR-BBSW,,0.0,ACT/365.FIXED,2000000000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,5.58,,,0.0,ACT/365.FIXED,32000000.0,SEK,MTH,3M,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,190000000.0,GBP,QTR,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,7.165,,,0.0,ACT/365.FIXED,41000000000.0,AUD,MTH,MTH,Float,2.0,NZD-BKBM FRA,,0.0,ACT/360,93000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.0565,,,0.0,ACT/360,31000000.0,USD,MTH,MTH,Float,0.0,ZAR.JIBAR.3M.SAFEX,,0.0,ACT/365.FIXED,750000000.0,USD,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.781,,,0.0,ACT/360,45000000.0,USD,6M,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,,0.0,ACT/360,490000000.0,MXN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,7.2525,,,0.0,ACT/365.FIXED,15000000.0,AUD,MTH,MTH,Float,1.25,KRW.KRW-CD-KSDA-Bloomberg.3M.KRW-CD-KSDA-Bloomberg,,0.0,ACT/365.FIXED,85000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.6,,,0.0,ACT/365.FIXED,11000000.0,AUD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/365.FIXED,32000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.102,,,0.0,ACT/360,220000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,,0.0,ACT/365.FIXED,35000000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.1275,,,0.0,ACT/360,2000000000.0,EUR,3M,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,1000000.0,KRW,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.36125,,,0.0,ACT/365.FIXED,49000000.0,HUF,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,,0.0,ACT/360,1000000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.65,,,0.0,ACT/360,150000000.0,NZD,3M,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,4000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,FLOAT,1.785,,,0.0,ACT/365.FIXED,120000000.0,USD,MTH,MTH,Float,1.5,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/360,56000000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.26,,,0.0,ACT/360,91000000.0,USD,MTH,MTH,Float,0.0,GBP.GBP-SONIA-COMPOUND..GBP-SONIA-COMPOUND,,0.0,30/360,120000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.886,,,0.0,ACT/365.FIXED,8000000.0,USD,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,,0.0,ACT/360,65000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,6.055,,,0.0,ACT/360,310000000.0,AUD,MTH,,Float,0.0,GBP.UK-RPI.10Y.UK-RPI,,0.0,ACT/360,2200000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.38805,,,0.0,ACT/360,8000000.0,USD,MTH,MTH,Float,0.0,THB.THB-THBFIX-Reuters.6M.THB-THBFIX-Reuters,,0.0,ACT/360,7000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.839,,,0.0,ACT/365.FIXED,2000000.0,CAD,MTH,MTH,Float,0.0,THB.THB-THBFIX-Reuters.6M.THB-THBFIX-Reuters,,0.0,ACT/365.FIXED,93000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.785,,,0.0,ACT/365.FIXED,20000000.0,USD,MTH,MTH,Float,0.0,NZD-BKBM FRA,,0.0,ACT/365.FIXED,1000000000.0,USD,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.75,,,0.0,ACT/365.FIXED,200000000.0,JPY,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,,0.0,30/360,6400000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
